"HEADER","POST","ClientAccountID","CurrencyPrimary","AssetClass","Symbol","Description","Quantity","MarkPrice","PositionValue","CostBasisPrice","CostBasisMoney"
"HEADER","TRNT","ClientAccountID","CurrencyPrimary","AssetClass","Symbol","Description","TradeDate","Quantity","Proceeds","IBCommission","NetCash","CostBasis","FifoPnlRealized","OrigTradePrice","Buy/Sell"
"DATA","RATE","2025-10-30","NZD","GBP","0.43663"
"DATA","RATE","2025-10-31","NZD","GBP","0.43526"
"DATA","RATE","2025-11-02","NZD","GBP","0.43577"
"DATA","RATE","2025-11-03","NZD","GBP","0.43434"
"DATA","RATE","2025-11-04","NZD","GBP","0.43345"
"DATA","RATE","2025-11-05","NZD","GBP","0.43386"
"DATA","RATE","2025-11-06","NZD","GBP","0.42887"
"DATA","RATE","2025-11-07","NZD","GBP","0.42744"
"DATA","RATE","2025-11-09","NZD","GBP","0.42806"
"DATA","RATE","2025-11-10","NZD","GBP","0.4285"
"DATA","RATE","2025-11-11","NZD","GBP","0.43"
"DATA","RATE","2025-11-12","NZD","GBP","0.43151"
"DATA","RATE","2025-11-13","NZD","GBP","0.42861"
"DATA","RATE","2025-11-14","NZD","GBP","0.43131"
"DATA","RATE","2025-11-16","NZD","GBP","0.43172"
"DATA","RATE","2025-11-17","NZD","GBP","0.43007"
"DATA","RATE","2025-11-18","NZD","GBP","0.4304"
"DATA","RATE","2025-11-19","NZD","GBP","0.42908"
"DATA","RATE","2025-11-20","NZD","GBP","0.42711"
"DATA","RATE","2025-11-21","NZD","GBP","0.42851"
"DATA","RATE","2025-11-23","NZD","GBP","0.42826"
"DATA","RATE","2025-11-24","NZD","GBP","0.42816"
"DATA","RATE","2025-11-25","NZD","GBP","0.42689"
"DATA","RATE","2025-11-26","NZD","GBP","0.43036"
"DATA","RATE","2025-11-27","NZD","GBP","0.43271"
"DATA","RATE","2025-11-28","NZD","GBP","0.4332"
"DATA","RATE","2025-11-30","NZD","GBP","0.43304"
"DATA","RATE","2025-12-01","NZD","GBP","0.43356"
"DATA","RATE","2025-12-02","NZD","GBP","0.43422"
"DATA","RATE","2025-12-03","NZD","GBP","0.43243"
"DATA","RATE","2025-12-04","NZD","GBP","0.4324"
"DATA","RATE","2025-12-05","NZD","GBP","0.43327"
"DATA","RATE","2025-12-07","NZD","GBP","0.43385"
"DATA","RATE","2025-12-08","NZD","GBP","0.43357"
"DATA","RATE","2025-12-09","NZD","GBP","0.43475"
"DATA","RATE","2025-12-10","NZD","GBP","0.43465"
"DATA","RATE","2025-12-11","NZD","GBP","0.43386"
"DATA","RATE","2025-12-12","NZD","GBP","0.43416"
"DATA","RATE","2025-12-14","NZD","GBP","0.4331"
"DATA","RATE","2025-12-15","NZD","GBP","0.43227"
"DATA","RATE","2025-12-16","NZD","GBP","0.43087"
"DATA","RATE","2025-12-17","NZD","GBP","0.43167"
"DATA","RATE","2025-12-18","NZD","GBP","0.43158"
"DATA","RATE","2025-12-19","NZD","GBP","0.43031"
"DATA","RATE","2025-12-21","NZD","GBP","0.43004"
"DATA","RATE","2025-12-22","NZD","GBP","0.4305"
"DATA","RATE","2025-12-23","NZD","GBP","0.43215"
"DATA","RATE","2025-12-24","NZD","GBP","0.43199"
"DATA","RATE","2025-12-25","NZD","GBP","0.4321"
"DATA","RATE","2025-12-26","NZD","GBP","0.4319"
"DATA","RATE","2025-12-28","NZD","GBP","0.4315"
"DATA","RATE","2025-12-29","NZD","GBP","0.42955"
"DATA","RATE","2025-12-30","NZD","GBP","0.43007"
"DATA","RATE","2025-12-31","NZD","GBP","0.42723"
"DATA","RATE","2026-01-01","NZD","GBP","0.42739"
"DATA","RATE","2026-01-02","NZD","GBP","0.42864"
"DATA","RATE","2026-01-04","NZD","GBP","0.42777"
"DATA","RATE","2026-01-05","NZD","GBP","0.42746"
"DATA","RATE","2026-01-06","NZD","GBP","0.42843"
"DATA","RATE","2026-01-07","NZD","GBP","0.42896"
"DATA","RATE","2026-01-08","NZD","GBP","0.42795"
"DATA","RATE","2026-01-09","NZD","GBP","0.42765"
"DATA","RATE","2026-01-11","NZD","GBP","0.42779"
"DATA","RATE","2026-01-12","NZD","GBP","0.42865"
"DATA","RATE","2026-01-13","NZD","GBP","0.4274"
"DATA","RATE","2026-01-14","NZD","GBP","0.42752"
"DATA","RATE","2026-01-15","NZD","GBP","0.42912"
"DATA","RATE","2026-01-16","NZD","GBP","0.42976"
"DATA","RATE","2026-01-18","NZD","GBP","0.4303"
"DATA","RATE","2026-01-19","NZD","GBP","0.43197"
"DATA","RATE","2026-01-20","NZD","GBP","0.43396"
"DATA","RATE","2026-01-21","NZD","GBP","0.43514"
"DATA","RATE","2026-01-22","NZD","GBP","0.43897"
"DATA","RATE","2026-01-23","NZD","GBP","0.43597"
"DATA","RATE","2026-01-25","NZD","GBP","0.43637"
"DATA","RATE","2026-01-26","NZD","GBP","0.43668"
"DATA","RATE","2026-01-27","NZD","GBP","0.43651"
"DATA","RATE","2026-01-28","NZD","GBP","0.43895"
"DATA","RATE","2025-01-29","CNH","GBP","0.11058"
"DATA","RATE","2025-01-30","CNH","GBP","0.11043"
"DATA","RATE","2025-01-31","CNH","GBP","0.11021"
"DATA","RATE","2025-02-02","CNH","GBP","0.11114"
"DATA","RATE","2025-02-03","CNH","GBP","0.10985"
"DATA","RATE","2025-02-04","CNH","GBP","0.10995"
"DATA","RATE","2025-02-05","CNH","GBP","0.10982"
"DATA","RATE","2025-02-06","CNH","GBP","0.11034"
"DATA","RATE","2025-02-07","CNH","GBP","0.11036"
"DATA","RATE","2025-02-09","CNH","GBP","0.11028"
"DATA","RATE","2025-02-10","CNH","GBP","0.11061"
"DATA","RATE","2025-02-11","CNH","GBP","0.10991"
"DATA","RATE","2025-02-12","CNH","GBP","0.10993"
"DATA","RATE","2025-02-13","CNH","GBP","0.10946"
"DATA","RATE","2025-02-14","CNH","GBP","0.10943"
"DATA","RATE","2025-02-16","CNH","GBP","0.10944"
"DATA","RATE","2025-02-17","CNH","GBP","0.10902"
"DATA","RATE","2025-02-18","CNH","GBP","0.10896"
"DATA","RATE","2025-02-19","CNH","GBP","0.10908"
"DATA","RATE","2025-02-20","CNH","GBP","0.10907"
"DATA","RATE","2025-02-21","CNH","GBP","0.10912"
"DATA","RATE","2025-02-23","CNH","GBP","0.10894"
"DATA","RATE","2025-02-24","CNH","GBP","0.10919"
"DATA","RATE","2025-02-25","CNH","GBP","0.10883"
"DATA","RATE","2025-02-26","CNH","GBP","0.10858"
"DATA","RATE","2025-02-27","CNH","GBP","0.1087"
"DATA","RATE","2025-02-28","CNH","GBP","0.10898"
"DATA","RATE","2025-03-02","CNH","GBP","0.10897"
"DATA","RATE","2025-03-03","CNH","GBP","0.10782"
"DATA","RATE","2025-03-04","CNH","GBP","0.10775"
"DATA","RATE","2025-03-05","CNH","GBP","0.10717"
"DATA","RATE","2025-03-06","CNH","GBP","0.10716"
"DATA","RATE","2025-03-07","CNH","GBP","0.10684"
"DATA","RATE","2025-03-09","CNH","GBP","0.10698"
"DATA","RATE","2025-03-10","CNH","GBP","0.10691"
"DATA","RATE","2025-03-11","CNH","GBP","0.10685"
"DATA","RATE","2025-03-12","CNH","GBP","0.10654"
"DATA","RATE","2025-03-13","CNH","GBP","0.10653"
"DATA","RATE","2025-03-14","CNH","GBP","0.10682"
"DATA","RATE","2025-03-16","CNH","GBP","0.10684"
"DATA","RATE","2025-03-17","CNH","GBP","0.10652"
"DATA","RATE","2025-03-18","CNH","GBP","0.10642"
"DATA","RATE","2025-03-19","CNH","GBP","0.10637"
"DATA","RATE","2025-03-20","CNH","GBP","0.10633"
"DATA","RATE","2025-03-21","CNH","GBP","0.10668"
"DATA","RATE","2025-03-23","CNH","GBP","0.10683"
"DATA","RATE","2025-03-24","CNH","GBP","0.10653"
"DATA","RATE","2025-03-25","CNH","GBP","0.10633"
"DATA","RATE","2025-03-26","CNH","GBP","0.10659"
"DATA","RATE","2025-03-27","CNH","GBP","0.10627"
"DATA","RATE","2025-03-28","CNH","GBP","0.10631"
"DATA","RATE","2025-03-30","CNH","GBP","0.10635"
"DATA","RATE","2025-03-31","CNH","GBP","0.10655"
"DATA","RATE","2025-04-01","CNH","GBP","0.10628"
"DATA","RATE","2025-04-02","CNH","GBP","0.10538"
"DATA","RATE","2025-04-03","CNH","GBP","0.10485"
"DATA","RATE","2025-04-04","CNH","GBP","0.10631"
"DATA","RATE","2025-04-06","CNH","GBP","0.10687"
"DATA","RATE","2025-04-07","CNH","GBP","0.10699"
"DATA","RATE","2025-04-08","CNH","GBP","0.10549"
"DATA","RATE","2025-04-09","CNH","GBP","0.1062"
"DATA","RATE","2025-04-10","CNH","GBP","0.10544"
"DATA","RATE","2025-04-11","CNH","GBP","0.10498"
"DATA","RATE","2025-04-13","CNH","GBP","0.10492"
"DATA","RATE","2025-04-14","CNH","GBP","0.10369"
"DATA","RATE","2025-04-15","CNH","GBP","0.10312"
"DATA","RATE","2025-04-16","CNH","GBP","0.10348"
"DATA","RATE","2025-04-17","CNH","GBP","0.10323"
"DATA","RATE","2025-04-18","CNH","GBP","0.10298"
"DATA","RATE","2025-04-20","CNH","GBP","0.10316"
"DATA","RATE","2025-04-21","CNH","GBP","0.10247"
"DATA","RATE","2025-04-22","CNH","GBP","0.1026"
"DATA","RATE","2025-04-23","CNH","GBP","0.10355"
"DATA","RATE","2025-04-24","CNH","GBP","0.10286"
"DATA","RATE","2025-04-25","CNH","GBP","0.10306"
"DATA","RATE","2025-04-27","CNH","GBP","0.10311"
"DATA","RATE","2025-04-28","CNH","GBP","0.10211"
"DATA","RATE","2025-04-29","CNH","GBP","0.10261"
"DATA","RATE","2025-04-30","CNH","GBP","0.1032"
"DATA","RATE","2025-05-01","CNH","GBP","0.10348"
"DATA","RATE","2025-05-02","CNH","GBP","0.1045"
"DATA","RATE","2025-05-04","CNH","GBP","0.10457"
"DATA","RATE","2025-05-05","CNH","GBP","0.10444"
"DATA","RATE","2025-05-06","CNH","GBP","0.10374"
"DATA","RATE","2025-05-07","CNH","GBP","0.10408"
"DATA","RATE","2025-05-08","CNH","GBP","0.10422"
"DATA","RATE","2025-05-09","CNH","GBP","0.10381"
"DATA","RATE","2025-05-11","CNH","GBP","0.10418"
"DATA","RATE","2025-05-12","CNH","GBP","0.10541"
"DATA","RATE","2025-05-13","CNH","GBP","0.10444"
"DATA","RATE","2025-05-14","CNH","GBP","0.10457"
"DATA","RATE","2025-05-15","CNH","GBP","0.10433"
"DATA","RATE","2025-05-16","CNH","GBP","0.10445"
"DATA","RATE","2025-05-18","CNH","GBP","0.10449"
"DATA","RATE","2025-05-19","CNH","GBP","0.10374"
"DATA","RATE","2025-05-20","CNH","GBP","0.1035"
"DATA","RATE","2025-05-21","CNH","GBP","0.10344"
"DATA","RATE","2025-05-22","CNH","GBP","0.10343"
"DATA","RATE","2025-05-23","CNH","GBP","0.10298"
"DATA","RATE","2025-05-25","CNH","GBP","0.10306"
"DATA","RATE","2025-05-26","CNH","GBP","0.10273"
"DATA","RATE","2025-05-27","CNH","GBP","0.10295"
"DATA","RATE","2025-05-28","CNH","GBP","0.10321"
"DATA","RATE","2025-05-29","CNH","GBP","0.10311"
"DATA","RATE","2025-05-30","CNH","GBP","0.10315"
"DATA","RATE","2025-06-01","CNH","GBP","0.1031"
"DATA","RATE","2025-06-02","CNH","GBP","0.10241"
"DATA","RATE","2025-06-03","CNH","GBP","0.10287"
"DATA","RATE","2025-06-04","CNH","GBP","0.10288"
"DATA","RATE","2025-06-05","CNH","GBP","0.10269"
"DATA","RATE","2025-06-06","CNH","GBP","0.10285"
"DATA","RATE","2025-06-08","CNH","GBP","0.10284"
"DATA","RATE","2025-06-09","CNH","GBP","0.10274"
"DATA","RATE","2025-06-10","CNH","GBP","0.10305"
"DATA","RATE","2025-06-11","CNH","GBP","0.10255"
"DATA","RATE","2025-06-12","CNH","GBP","0.10241"
"DATA","RATE","2025-06-13","CNH","GBP","0.10249"
"DATA","RATE","2025-06-15","CNH","GBP","0.10257"
"DATA","RATE","2025-06-16","CNH","GBP","0.10254"
"DATA","RATE","2025-06-17","CNH","GBP","0.10355"
"DATA","RATE","2025-06-18","CNH","GBP","0.10357"
"DATA","RATE","2025-06-19","CNH","GBP","0.10333"
"DATA","RATE","2025-06-20","CNH","GBP","0.10357"
"DATA","RATE","2025-06-22","CNH","GBP","0.10392"
"DATA","RATE","2025-06-23","CNH","GBP","0.10305"
"DATA","RATE","2025-06-24","CNH","GBP","0.10252"
"DATA","RATE","2025-06-25","CNH","GBP","0.10205"
"DATA","RATE","2025-06-26","CNH","GBP","0.10169"
"DATA","RATE","2025-06-27","CNH","GBP","0.10162"
"DATA","RATE","2025-06-29","CNH","GBP","0.10169"
"DATA","RATE","2025-06-30","CNH","GBP","0.10174"
"DATA","RATE","2025-07-01","CNH","GBP","0.10159"
"DATA","RATE","2025-07-02","CNH","GBP","0.10241"
"DATA","RATE","2025-07-03","CNH","GBP","0.10214"
"DATA","RATE","2025-07-04","CNH","GBP","0.10224"
"DATA","RATE","2025-07-06","CNH","GBP","0.10235"
"DATA","RATE","2025-07-07","CNH","GBP","0.10241"
"DATA","RATE","2025-07-08","CNH","GBP","0.10245"
"DATA","RATE","2025-07-09","CNH","GBP","0.10246"
"DATA","RATE","2025-07-10","CNH","GBP","0.10259"
"DATA","RATE","2025-07-11","CNH","GBP","0.1033"
"DATA","RATE","2025-07-13","CNH","GBP","0.10334"
"DATA","RATE","2025-07-14","CNH","GBP","0.10384"
"DATA","RATE","2025-07-15","CNH","GBP","0.10402"
"DATA","RATE","2025-07-16","CNH","GBP","0.10377"
"DATA","RATE","2025-07-17","CNH","GBP","0.10374"
"DATA","RATE","2025-07-18","CNH","GBP","0.10386"
"DATA","RATE","2025-07-20","CNH","GBP","0.10373"
"DATA","RATE","2025-07-21","CNH","GBP","0.10336"
"DATA","RATE","2025-07-22","CNH","GBP","0.10307"
"DATA","RATE","2025-07-23","CNH","GBP","0.10296"
"DATA","RATE","2025-07-24","CNH","GBP","0.10347"
"DATA","RATE","2025-07-25","CNH","GBP","0.10382"
"DATA","RATE","2025-07-27","CNH","GBP","0.10392"
"DATA","RATE","2025-07-28","CNH","GBP","0.10426"
"DATA","RATE","2025-07-29","CNH","GBP","0.10431"
"DATA","RATE","2025-07-30","CNH","GBP","0.10474"
"DATA","RATE","2025-07-31","CNH","GBP","0.10503"
"DATA","RATE","2025-08-01","CNH","GBP","0.10473"
"DATA","RATE","2025-08-03","CNH","GBP","0.10474"
"DATA","RATE","2025-08-04","CNH","GBP","0.10479"
"DATA","RATE","2025-08-05","CNH","GBP","0.1046"
"DATA","RATE","2025-08-06","CNH","GBP","0.1042"
"DATA","RATE","2025-08-07","CNH","GBP","0.10357"
"DATA","RATE","2025-08-08","CNH","GBP","0.10341"
"DATA","RATE","2025-08-10","CNH","GBP","0.10347"
"DATA","RATE","2025-08-11","CNH","GBP","0.10346"
"DATA","RATE","2025-08-12","CNH","GBP","0.10309"
"DATA","RATE","2025-08-13","CNH","GBP","0.10256"
"DATA","RATE","2025-08-14","CNH","GBP","0.10291"
"DATA","RATE","2025-08-15","CNH","GBP","0.10264"
"DATA","RATE","2025-08-17","CNH","GBP","0.10264"
"DATA","RATE","2025-08-18","CNH","GBP","0.10303"
"DATA","RATE","2025-08-19","CNH","GBP","0.10311"
"DATA","RATE","2025-08-20","CNH","GBP","0.10348"
"DATA","RATE","2025-08-21","CNH","GBP","0.10379"
"DATA","RATE","2025-08-22","CNH","GBP","0.10309"
"DATA","RATE","2025-08-24","CNH","GBP","0.10315"
"DATA","RATE","2025-08-25","CNH","GBP","0.10383"
"DATA","RATE","2025-08-26","CNH","GBP","0.10372"
"DATA","RATE","2025-08-27","CNH","GBP","0.10358"
"DATA","RATE","2025-08-28","CNH","GBP","0.10393"
"DATA","RATE","2025-08-29","CNH","GBP","0.10397"
"DATA","RATE","2025-08-31","CNH","GBP","0.10404"
"DATA","RATE","2025-09-01","CNH","GBP","0.10347"
"DATA","RATE","2025-09-02","CNH","GBP","0.10459"
"DATA","RATE","2025-09-03","CNH","GBP","0.10417"
"DATA","RATE","2025-09-04","CNH","GBP","0.10429"
"DATA","RATE","2025-09-05","CNH","GBP","0.10387"
"DATA","RATE","2025-09-07","CNH","GBP","0.10394"
"DATA","RATE","2025-09-08","CNH","GBP","0.10366"
"DATA","RATE","2025-09-09","CNH","GBP","0.10377"
"DATA","RATE","2025-09-10","CNH","GBP","0.10381"
"DATA","RATE","2025-09-11","CNH","GBP","0.10358"
"DATA","RATE","2025-09-12","CNH","GBP","0.10352"
"DATA","RATE","2025-09-14","CNH","GBP","0.10355"
"DATA","RATE","2025-09-15","CNH","GBP","0.1033"
"DATA","RATE","2025-09-16","CNH","GBP","0.10315"
"DATA","RATE","2025-09-17","CNH","GBP","0.10334"
"DATA","RATE","2025-09-18","CNH","GBP","0.10379"
"DATA","RATE","2025-09-19","CNH","GBP","0.10427"
"DATA","RATE","2025-09-21","CNH","GBP","0.10423"
"DATA","RATE","2025-09-22","CNH","GBP","0.104"
"DATA","RATE","2025-09-23","CNH","GBP","0.10393"
"DATA","RATE","2025-09-24","CNH","GBP","0.10418"
"DATA","RATE","2025-09-25","CNH","GBP","0.10488"
"DATA","RATE","2025-09-26","CNH","GBP","0.10446"
"DATA","RATE","2025-09-28","CNH","GBP","0.10446"
"DATA","RATE","2025-09-29","CNH","GBP","0.10444"
"DATA","RATE","2025-09-30","CNH","GBP","0.10434"
"DATA","RATE","2025-10-01","CNH","GBP","0.1041"
"DATA","RATE","2025-10-02","CNH","GBP","0.10432"
"DATA","RATE","2025-10-03","CNH","GBP","0.10397"
"DATA","RATE","2025-10-05","CNH","GBP","0.10426"
"DATA","RATE","2025-10-06","CNH","GBP","0.10383"
"DATA","RATE","2025-10-07","CNH","GBP","0.10424"
"DATA","RATE","2025-10-08","CNH","GBP","0.10434"
"DATA","RATE","2025-10-09","CNH","GBP","0.1053"
"DATA","RATE","2025-10-10","CNH","GBP","0.10474"
"DATA","RATE","2025-10-12","CNH","GBP","0.10481"
"DATA","RATE","2025-10-13","CNH","GBP","0.10507"
"DATA","RATE","2025-10-14","CNH","GBP","0.10515"
"DATA","RATE","2025-10-15","CNH","GBP","0.10466"
"DATA","RATE","2025-10-16","CNH","GBP","0.10448"
"DATA","RATE","2025-10-17","CNH","GBP","0.10451"
"DATA","RATE","2025-10-19","CNH","GBP","0.10448"
"DATA","RATE","2025-10-20","CNH","GBP","0.10471"
"DATA","RATE","2025-10-21","CNH","GBP","0.10495"
"DATA","RATE","2025-10-22","CNH","GBP","0.10508"
"DATA","RATE","2025-10-23","CNH","GBP","0.10533"
"DATA","RATE","2025-10-24","CNH","GBP","0.10542"
"DATA","RATE","2025-10-26","CNH","GBP","0.10547"
"DATA","RATE","2025-10-27","CNH","GBP","0.10548"
"DATA","RATE","2025-10-28","CNH","GBP","0.10619"
"DATA","RATE","2025-10-29","CNH","GBP","0.1068"
"DATA","RATE","2025-10-30","CNH","GBP","0.10694"
"DATA","RATE","2025-10-31","CNH","GBP","0.10675"
"DATA","RATE","2025-11-02","CNH","GBP","0.1069"
"DATA","RATE","2025-11-03","CNH","GBP","0.1068"
"DATA","RATE","2025-11-04","CNH","GBP","0.10764"
"DATA","RATE","2025-11-05","CNH","GBP","0.10744"
"DATA","RATE","2025-11-06","CNH","GBP","0.10689"
"DATA","RATE","2025-11-07","CNH","GBP","0.10662"
"DATA","RATE","2025-11-09","CNH","GBP","0.10672"
"DATA","RATE","2025-11-10","CNH","GBP","0.10657"
"DATA","RATE","2025-11-11","CNH","GBP","0.10677"
"DATA","RATE","2025-11-12","CNH","GBP","0.10706"
"DATA","RATE","2025-11-13","CNH","GBP","0.10681"
"DATA","RATE","2025-11-14","CNH","GBP","0.10693"
"DATA","RATE","2025-11-16","CNH","GBP","0.10712"
"DATA","RATE","2025-11-17","CNH","GBP","0.10695"
"DATA","RATE","2025-11-18","CNH","GBP","0.10698"
"DATA","RATE","2025-11-19","CNH","GBP","0.10758"
"DATA","RATE","2025-11-20","CNH","GBP","0.10747"
"DATA","RATE","2025-11-21","CNH","GBP","0.10745"
"DATA","RATE","2025-11-23","CNH","GBP","0.10741"
"DATA","RATE","2025-11-24","CNH","GBP","0.10739"
"DATA","RATE","2025-11-25","CNH","GBP","0.10724"
"DATA","RATE","2025-11-26","CNH","GBP","0.10683"
"DATA","RATE","2025-11-27","CNH","GBP","0.10677"
"DATA","RATE","2025-11-28","CNH","GBP","0.10682"
"DATA","RATE","2025-11-30","CNH","GBP","0.10691"
"DATA","RATE","2025-12-01","CNH","GBP","0.10701"
"DATA","RATE","2025-12-02","CNH","GBP","0.10709"
"DATA","RATE","2025-12-03","CNH","GBP","0.1061"
"DATA","RATE","2025-12-04","CNH","GBP","0.10612"
"DATA","RATE","2025-12-05","CNH","GBP","0.10611"
"DATA","RATE","2025-12-07","CNH","GBP","0.10617"
"DATA","RATE","2025-12-08","CNH","GBP","0.10615"
"DATA","RATE","2025-12-09","CNH","GBP","0.10651"
"DATA","RATE","2025-12-10","CNH","GBP","0.10583"
"DATA","RATE","2025-12-11","CNH","GBP","0.10594"
"DATA","RATE","2025-12-12","CNH","GBP","0.10603"
"DATA","RATE","2025-12-14","CNH","GBP","0.10594"
"DATA","RATE","2025-12-15","CNH","GBP","0.10613"
"DATA","RATE","2025-12-16","CNH","GBP","0.10588"
"DATA","RATE","2025-12-17","CNH","GBP","0.1062"
"DATA","RATE","2025-12-18","CNH","GBP","0.10625"
"DATA","RATE","2025-12-19","CNH","GBP","0.10627"
"DATA","RATE","2025-12-21","CNH","GBP","0.10626"
"DATA","RATE","2025-12-22","CNH","GBP","0.10565"
"DATA","RATE","2025-12-23","CNH","GBP","0.10539"
"DATA","RATE","2025-12-24","CNH","GBP","0.10566"
"DATA","RATE","2025-12-25","CNH","GBP","0.10564"
"DATA","RATE","2025-12-26","CNH","GBP","0.10576"
"DATA","RATE","2025-12-28","CNH","GBP","0.10576"
"DATA","RATE","2025-12-29","CNH","GBP","0.10575"
"DATA","RATE","2025-12-30","CNH","GBP","0.10618"
"DATA","RATE","2025-12-31","CNH","GBP","0.10638"
"DATA","RATE","2026-01-01","CNH","GBP","0.10634"
"DATA","RATE","2026-01-02","CNH","GBP","0.1066"
"DATA","RATE","2026-01-04","CNH","GBP","0.10656"
"DATA","RATE","2026-01-05","CNH","GBP","0.10575"
"DATA","RATE","2026-01-06","CNH","GBP","0.1061"
"DATA","RATE","2026-01-07","CNH","GBP","0.10625"
"DATA","RATE","2026-01-08","CNH","GBP","0.10656"
"DATA","RATE","2026-01-09","CNH","GBP","0.10695"
"DATA","RATE","2026-01-11","CNH","GBP","0.10701"
"DATA","RATE","2026-01-12","CNH","GBP","0.10657"
"DATA","RATE","2026-01-13","CNH","GBP","0.10684"
"DATA","RATE","2026-01-14","CNH","GBP","0.10669"
"DATA","RATE","2026-01-15","CNH","GBP","0.10732"
"DATA","RATE","2026-01-16","CNH","GBP","0.10725"
"DATA","RATE","2026-01-18","CNH","GBP","0.10751"
"DATA","RATE","2026-01-19","CNH","GBP","0.10707"
"DATA","RATE","2026-01-20","CNH","GBP","0.10696"
"DATA","RATE","2026-01-21","CNH","GBP","0.10698"
"DATA","RATE","2026-01-22","CNH","GBP","0.10635"
"DATA","RATE","2026-01-23","CNH","GBP","0.10547"
"DATA","RATE","2026-01-25","CNH","GBP","0.10541"
"DATA","RATE","2026-01-26","CNH","GBP","0.10519"
"DATA","RATE","2026-01-27","CNH","GBP","0.10415"
"DATA","RATE","2026-01-28","CNH","GBP","0.1043"
"DATA","RATE","2025-01-29","BRL","GBP","0.13714"
"DATA","RATE","2025-01-30","BRL","GBP","0.13709"
"DATA","RATE","2025-01-31","BRL","GBP","0.13813"
"DATA","RATE","2025-02-02","BRL","GBP","0.13932"
"DATA","RATE","2025-02-03","BRL","GBP","0.13832"
"DATA","RATE","2025-02-04","BRL","GBP","0.13922"
"DATA","RATE","2025-02-05","BRL","GBP","0.13794"
"DATA","RATE","2025-02-06","BRL","GBP","0.13957"
"DATA","RATE","2025-02-07","BRL","GBP","0.13883"
"DATA","RATE","2025-02-09","BRL","GBP","0.13885"
"DATA","RATE","2025-02-10","BRL","GBP","0.13971"
"DATA","RATE","2025-02-11","BRL","GBP","0.1394"
"DATA","RATE","2025-02-12","BRL","GBP","0.13939"
"DATA","RATE","2025-02-13","BRL","GBP","0.13798"
"DATA","RATE","2025-02-14","BRL","GBP","0.13926"
"DATA","RATE","2025-02-16","BRL","GBP","0.13925"
"DATA","RATE","2025-02-17","BRL","GBP","0.13863"
"DATA","RATE","2025-02-18","BRL","GBP","0.13933"
"DATA","RATE","2025-02-19","BRL","GBP","0.13886"
"DATA","RATE","2025-02-20","BRL","GBP","0.13839"
"DATA","RATE","2025-02-21","BRL","GBP","0.13808"
"DATA","RATE","2025-02-23","BRL","GBP","0.13781"
"DATA","RATE","2025-02-24","BRL","GBP","0.13706"
"DATA","RATE","2025-02-25","BRL","GBP","0.13754"
"DATA","RATE","2025-02-26","BRL","GBP","0.13593"
"DATA","RATE","2025-02-27","BRL","GBP","0.13588"
"DATA","RATE","2025-02-28","BRL","GBP","0.13509"
"DATA","RATE","2025-03-02","BRL","GBP","0.135"
"DATA","RATE","2025-03-03","BRL","GBP","0.13377"
"DATA","RATE","2025-03-04","BRL","GBP","0.13279"
"DATA","RATE","2025-03-05","BRL","GBP","0.1351"
"DATA","RATE","2025-03-06","BRL","GBP","0.13467"
"DATA","RATE","2025-03-07","BRL","GBP","0.13371"
"DATA","RATE","2025-03-09","BRL","GBP","0.13381"
"DATA","RATE","2025-03-10","BRL","GBP","0.1326"
"DATA","RATE","2025-03-11","BRL","GBP","0.13288"
"DATA","RATE","2025-03-12","BRL","GBP","0.13302"
"DATA","RATE","2025-03-13","BRL","GBP","0.13312"
"DATA","RATE","2025-03-14","BRL","GBP","0.13467"
"DATA","RATE","2025-03-16","BRL","GBP","0.13458"
"DATA","RATE","2025-03-17","BRL","GBP","0.13543"
"DATA","RATE","2025-03-18","BRL","GBP","0.13562"
"DATA","RATE","2025-03-19","BRL","GBP","0.13613"
"DATA","RATE","2025-03-20","BRL","GBP","0.13577"
"DATA","RATE","2025-03-21","BRL","GBP","0.13514"
"DATA","RATE","2025-03-23","BRL","GBP","0.13531"
"DATA","RATE","2025-03-24","BRL","GBP","0.13422"
"DATA","RATE","2025-03-25","BRL","GBP","0.13554"
"DATA","RATE","2025-03-26","BRL","GBP","0.13527"
"DATA","RATE","2025-03-27","BRL","GBP","0.13441"
"DATA","RATE","2025-03-28","BRL","GBP","0.13414"
"DATA","RATE","2025-03-30","BRL","GBP","0.13425"
"DATA","RATE","2025-03-31","BRL","GBP","0.13568"
"DATA","RATE","2025-04-01","BRL","GBP","0.1362"
"DATA","RATE","2025-04-02","BRL","GBP","0.13583"
"DATA","RATE","2025-04-03","BRL","GBP","0.13558"
"DATA","RATE","2025-04-04","BRL","GBP","0.13274"
"DATA","RATE","2025-04-06","BRL","GBP","0.13344"
"DATA","RATE","2025-04-07","BRL","GBP","0.13288"
"DATA","RATE","2025-04-08","BRL","GBP","0.1303"
"DATA","RATE","2025-04-09","BRL","GBP","0.13391"
"DATA","RATE","2025-04-10","BRL","GBP","0.131"
"DATA","RATE","2025-04-11","BRL","GBP","0.13028"
"DATA","RATE","2025-04-13","BRL","GBP","0.1302"
"DATA","RATE","2025-04-14","BRL","GBP","0.12947"
"DATA","RATE","2025-04-15","BRL","GBP","0.1284"
"DATA","RATE","2025-04-16","BRL","GBP","0.12874"
"DATA","RATE","2025-04-17","BRL","GBP","0.12981"
"DATA","RATE","2025-04-18","BRL","GBP","0.12951"
